filename,diff,linear voters failure,gamma_ignored,gamma_n_init,gamma,#candidates,level,partisan,type,IRV1,IRV2,Condorcet1,Plurality1,Approval1IRV2,Condorcet2,Plurality2,Approval2,Approval1
Oakland_11082022_Mayor.csv,"['IRV', 'Condorcet', 'Approval']",yes,,,0.506844053,10,LOCAL,NO,E,SHENG THAO,LOREN MANUEL TAYLOR,SHENG THAO,LOREN MANUEL TAYLOR,,LOREN MANUEL TAYLOR,LOREN MANUEL TAYLOR,LOREN MANUEL TAYLOR,SHENG THAO
Oakland_11082022_Schoolboarddistrict2.csv,[],no,,,0.962519038,3,LOCAL,NO,B,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD,JENNIFER BROUHARD
Oakland_11082022_Schoolboarddistrict4.csv,"['Condorcet', 'Plurality']",no,,,0.861557618,3,LOCAL,NO,B,MIKE HUTCHINSON,MIKE HUTCHINSON,-1,NICK RESNICK,,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON
Oakland_11082022_Schoolboarddistrict6.csv,[],no,,,0.920192638,3,LOCAL,NO,B,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR,VALARIE BACHELOR
Payson_11052019_CityCouncil.csv,[],no,,,0.369443407,5,LOCAL,YES,R,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON
PierceCounty_11032009_CountyAuditor.csv,"['IRV', 'Condorcet', 'Approval']",yes,,,0.885395855,3,LOCAL,YES,O,Julie Anderson,Jan Shabro,Julie Anderson,Julie Anderson,,Jan Shabro,Julie Anderson,Jan Shabro,Julie Anderson
PierceCounty_11042008_CountyAssessorTreasurer.csv,"['IRV', 'Condorcet', 'Approval']",no,,,0.823078863,6,LOCAL,YES,O,Dale Washam,Barbara Gelman,Dale Washam,Dale Washam,,Jan Shabro,Dale Washam,Jan Shabro,Dale Washam
PierceCounty_11042008_CountyCouncilDistrict2.csv,"['IRV', 'Condorcet', 'Approval']",yes,,,0.892077152,3,LOCAL,YES,R,Joyce McDonald,Al Rose,Joyce McDonald,Joyce McDonald,,Al Rose,Joyce McDonald,Al Rose,Joyce McDonald
PierceCounty_11042008_CountyExecutiveMember.csv,[],no,,,0.885866931,4,LOCAL,YES,E,Pat McCarthy,Pat McCarthy,Pat McCarthy,Shawn Bunney,,Pat McCarthy,Shawn Bunney,Pat McCarthy,Pat McCarthy
Portland_06082021_charter_commission_at_large.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,,,0.362828835,11,LOCAL,NO,B,"Chann, Marpheen S.","DiMillo, Steven A.","Chann, Marpheen S.","Sheikh-Yousef, Nasreen A.",,"DiMillo, Steven A.","DiMillo, Steven A.","DiMillo, Steven A.","Sheikh-Yousef, Nasreen A."
Portland_06142022_SchoolboardAL.csv,[],no,,,0.548079083,29,LOCAL,NO,B,"Lentz, Sarah M.","Lentz, Sarah M.","Lentz, Sarah M.","Lentz, Sarah M.",,"Lentz, Sarah M.","Lentz, Sarah M.","Grant, Benjamin K.","Grant, Benjamin K."
Portland_06142022_SchoolboardAL-1.csv,[],no,,,0.701381867,7,LOCAL,NO,B,"Lentz, Sarah M.","Lentz, Sarah M.","Lentz, Sarah M.","Lentz, Sarah M.",,"Lentz, Sarah M.","Lentz, Sarah M.","Grant, Benjamin K.","Grant, Benjamin K."
Portland_06142022_Schoolboarddistrict5.csv,[],no,,,0.834358974,14,LOCAL,NO,B,"Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.",,"Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M."
Portland_06142022_Schoolboarddistrict5-1.csv,[],no,,,0.837006663,6,LOCAL,NO,B,"Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.",,"Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M.","Brydon, Sarah M."
Portland_11082022_SchoolBoardDistrict3.csv,[],no,,,0.948528229,3,LOCAL,NO,B,"Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.",,"Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R.","Opperman, Julianne R."
SanFrancisco_06052018_BoardofSupervisorsDistrict8.csv,[],no,,,0.945364388,3,LOCAL,NO,B,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN
SanFrancisco_06052018_Mayor.csv,"['IRV', 'Condorcet', 'Approval']",no,,,0.80451714,8,LOCAL,NO,E,LONDON BREED,JANE KIM,LONDON BREED,LONDON BREED,,JANE KIM,LONDON BREED,JANE KIM,MARK LENO
SanFrancisco_11022004_BoardofSupervisorsDistrict11.csv,[],no,,,0.774637556,8,LOCAL,NO,B,Gerardo Sandoval,Gerardo Sandoval,Gerardo Sandoval,Gerardo Sandoval,,Gerardo Sandoval,Gerardo Sandoval,Gerardo Sandoval,Gerardo Sandoval
SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,[],no,,,0.803264904,5,LOCAL,NO,B,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier
SanFrancisco_11022004_BoardofSupervisorsDistrict3.csv,[],no,,,0.836286431,4,LOCAL,NO,B,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin,,Arron Peskin,Arron Peskin,Arron Peskin,Arron Peskin
SanFrancisco_11022004_BoardofSupervisorsDistrict5.csv,[],no,,,0.76578655,22,LOCAL,NO,B,Ross Mirkarimi,Ross Mirkarimi,Ross Mirkarimi,Ross Mirkarimi,,Ross Mirkarimi,Ross Mirkarimi,Ross Mirkarimi,Ross Mirkarimi
SanFrancisco_11022004_BoardofSupervisorsDistrict7.csv,[],no,,,0.787129808,13,LOCAL,NO,B,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd,Sean R. Elsbernd
SanFrancisco_11022004_BoardofSupervisorsDistrict9.csv,[],no,,,0.82237239,6,LOCAL,NO,B,Tom Ammiano,Tom Ammiano,Tom Ammiano,Tom Ammiano,,Tom Ammiano,Tom Ammiano,Tom Ammiano,Tom Ammiano
SanFrancisco_11022010_BoardofSupervisorsDistrict10.csv,['Plurality'],no,,,0.798121805,21,LOCAL,NO,B,MALIA COHEN,MALIA COHEN,MALIA COHEN,LYNETTE SWEET,,MALIA COHEN,MARLENE TRAN,MALIA COHEN,MALIA COHEN
SanFrancisco_11022010_BoardofSupervisorsDistrict2.csv,"['IRV', 'Condorcet', 'Approval']",yes,,,0.864945506,6,LOCAL,NO,B,MARK FARRELL,JANET REILLY,MARK FARRELL,JANET REILLY,,JANET REILLY,JANET REILLY,JANET REILLY,MARK FARRELL
SanFrancisco_11022010_BoardofSupervisorsDistrict6.csv,[],no,,,0.846534653,14,LOCAL,NO,B,JANE KIM,JANE KIM,JANE KIM,JANE KIM,,JANE KIM,JANE KIM,JANE KIM,JANE KIM
SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,[],no,,,0.855721108,4,LOCAL,NO,B,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER
SanFrancisco_11032015_BoardofSupervisorsDistrict3.csv,[],no,,,0.875658525,3,LOCAL,NO,B,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN
SanFrancisco_11032015_Mayor.csv,[],no,,,0.845835636,6,LOCAL,NO,E,ED LEE,ED LEE,ED LEE,ED LEE,,ED LEE,ED LEE,ED LEE,ED LEE
SanFrancisco_11032015_Sheriff.csv,[],no,,,0.963703062,3,LOCAL,NO,O,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY,VICKI HENNESSY
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT1.csv,['Approval'],no,,,0.513349582,7,LOCAL,NO,B,CONNIE CHAN,CONNIE CHAN,CONNIE CHAN,CONNIE CHAN,,CONNIE CHAN,CONNIE CHAN,CONNIE CHAN,MARJAN PHILHOUR
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT11.csv,[],no,,,0.884610485,4,LOCAL,NO,B,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT3.csv,[],no,,,0.695522904,4,LOCAL,NO,B,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT5.csv,[],no,,,0.610632802,4,LOCAL,NO,B,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON,DEAN PRESTON
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT7.csv,['IRV'],yes,,,0.481051857,7,LOCAL,NO,B,MYRNA MELGAR,JOEL ENGARDIO,MYRNA MELGAR,JOEL ENGARDIO,,MYRNA MELGAR,JOEL ENGARDIO,MYRNA MELGAR,MYRNA MELGAR
SanFrancisco_11032020_BOARDOFSUPERVISORSDISTRICT9.csv,[],no,,,1,2,LOCAL,NO,B,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN
SanFrancisco_11042008_BoardofSupervisorsDistrict1.csv,"['IRV', 'Condorcet']",no,,,0.813193674,9,LOCAL,NO,B,ERIC MAR,SUE LEE,ERIC MAR,ERIC MAR,,SUE LEE,ERIC MAR,SUE LEE,SUE LEE
SanFrancisco_11042008_BoardofSupervisorsDistrict11.csv,"['IRV', 'Condorcet', 'Approval']",yes,,,0.780041881,9,LOCAL,NO,B,JOHN AVALOS,AHSHA SAFAI,JOHN AVALOS,JOHN AVALOS,,AHSHA SAFAI,JOHN AVALOS,AHSHA SAFAI,JOHN AVALOS
SanFrancisco_11042008_BoardofSupervisorsDistrict3.csv,[],no,,,0.811351153,9,LOCAL,NO,B,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU,,DAVID CHIU,DAVID CHIU,DAVID CHIU,DAVID CHIU
SanFrancisco_11042008_BoardofSupervisorsDistrict4.csv,['Approval'],no,,,0.855352108,3,LOCAL,NO,B,CARMEN CHU,CARMEN CHU,CARMEN CHU,CARMEN CHU,,CARMEN CHU,CARMEN CHU,RON DUDUM,CARMEN CHU
SanFrancisco_11042008_BoardofSupervisorsDistrict5.csv,[],no,,,0.854050867,3,LOCAL,NO,B,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI,ROSS MIRKARIMI
SanFrancisco_11042008_BoardofSupervisorsDistrict7.csv,[],no,,,0.911954141,3,LOCAL,NO,B,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND,SEAN R. ELSBERND
SanFrancisco_11042008_BoardofSupervisorsDistrict9.csv,[],no,,,0.806884371,7,LOCAL,NO,B,DAVID CAMPOS,DAVID CAMPOS,DAVID CAMPOS,DAVID CAMPOS,,DAVID CAMPOS,DAVID CAMPOS,DAVID CAMPOS,DAVID CAMPOS
SanFrancisco_11042014_BoardofSupervisorsDistrict10.csv,[],no,,,0.891421172,5,LOCAL,NO,B,MALIA COHEN,MALIA COHEN,MALIA COHEN,MALIA COHEN,,MALIA COHEN,MALIA COHEN,MALIA COHEN,MALIA COHEN
SanFrancisco_11052004_BoardofSupervisorsDistrict1.csv,[],no,,,0.816965992,7,LOCAL,NO,B,Jake McGoldrick,Jake McGoldrick,Jake McGoldrick,Jake McGoldrick,,Jake McGoldrick,Jake McGoldrick,Jake McGoldrick,Jake McGoldrick
SanFrancisco_11052019_DistrictAttorney.csv,"['IRV', 'Condorcet']",yes,,,0.751598646,4,LOCAL,NO,O,CHESA BOUDIN,SUZY LOFTUS,CHESA BOUDIN,CHESA BOUDIN,,SUZY LOFTUS,CHESA BOUDIN,SUZY LOFTUS,SUZY LOFTUS
SanFrancisco_11052019_Mayor.csv,[],no,,,0.721709309,7,LOCAL,NO,E,LONDON N. BREED,LONDON N. BREED,LONDON N. BREED,LONDON N. BREED,,LONDON N. BREED,LONDON N. BREED,LONDON N. BREED,LONDON N. BREED
SanFrancisco_11052019_MemberBoardofSupervisorsDistrict5.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,,,0.839895345,4,LOCAL,NO,B,DEAN PRESTON,VALLIE BROWN,DEAN PRESTON,DEAN PRESTON,,VALLIE BROWN,VALLIE BROWN,VALLIE BROWN,DEAN PRESTON
SanFrancisco_11062007_Mayor.csv,[],no,,,0.899669018,12,LOCAL,NO,E,Gavin Newsom,Gavin Newsom,Gavin Newsom,Gavin Newsom,,Gavin Newsom,Gavin Newsom,Gavin Newsom,Gavin Newsom
SanFrancisco_11062012_BoardofSupervisorsDistrict5.csv,[],no,,,0.792349572,8,LOCAL,NO,B,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED
SanFrancisco_11062012_BoardofSupervisorsDistrict7.csv,[],no,,,0.772956834,9,LOCAL,NO,B,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
SanFrancisco_11062018_AssessorRecorder.csv,[],no,,,1,2,LOCAL,NO,O,CARMEN CHU,CARMEN CHU,CARMEN CHU,CARMEN CHU,,CARMEN CHU,CARMEN CHU,CARMEN CHU,CARMEN CHU
SanFrancisco_11062018_BoardofSupervisorsDistrict10.csv,[],no,,,0.845373237,6,LOCAL,NO,B,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON
SanFrancisco_11062018_BoardofSupervisorsDistrict2.csv,[],no,,,0.856674208,4,LOCAL,NO,B,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI,CATHERINE STEFANI
SanFrancisco_11062018_BoardofSupervisorsDistrict4.csv,[],no,,,0.820621667,8,LOCAL,NO,B,GORDON MAR,GORDON MAR,GORDON MAR,GORDON MAR,,GORDON MAR,GORDON MAR,GORDON MAR,GORDON MAR
SanFrancisco_11062018_BoardofSupervisorsDistrict6.csv,['Approval'],no,,,0.828877849,3,LOCAL,NO,B,MATT HANEY,MATT HANEY,MATT HANEY,MATT HANEY,,MATT HANEY,MATT HANEY,CHRISTINE JOHNSON,MATT HANEY
SanFrancisco_11062018_BoardofSupervisorsDistrict8.csv,[],no,,,1,2,LOCAL,NO,B,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN
SanFrancisco_11072006_BoardofSupervisorsDistrict10.csv,[],no,,,0.85826002,7,LOCAL,NO,B,Sophie Maxwell,Sophie Maxwell,Sophie Maxwell,Sophie Maxwell,,Sophie Maxwell,Sophie Maxwell,Sophie Maxwell,Sophie Maxwell
SanFrancisco_11072006_BoardofSupervisorsDistrict2.csv,[],no,,,1,2,LOCAL,NO,B,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier
SanFrancisco_11072006_BoardofSupervisorsDistrict4.csv,[],no,,,0.856955381,6,LOCAL,NO,B,Ed Jew,Ed Jew,Ed Jew,Ed Jew,,Ed Jew,Ed Jew,Ed Jew,Ed Jew
SanFrancisco_11072006_BoardofSupervisorsDistrict6.csv,[],no,,,0.880441447,8,LOCAL,NO,B,Chris Daly,Chris Daly,Chris Daly,Chris Daly,,Chris Daly,Chris Daly,Chris Daly,Chris Daly
SanFrancisco_11072006_BoardofSupervisorsDistrict8.csv,[],no,,,0.94961057,3,LOCAL,NO,B,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty,,Bevan Dufty,Bevan Dufty,Bevan Dufty,Bevan Dufty
SanFrancisco_11082005_AssessorRecorder.csv,[],no,,,0.752118219,4,LOCAL,NO,O,Phil Ting,Phil Ting,Phil Ting,Phil Ting,,Phil Ting,Phil Ting,Phil Ting,Phil Ting
SanFrancisco_11082005_Treasurer.csv,[],no,,,0.923446521,4,LOCAL,NO,O,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros
SanFrancisco_11082011_DistrictAttorney.csv,['Approval'],no,,,0.840521439,5,LOCAL,NO,O,GEORGE GASCÓN,GEORGE GASCÓN,GEORGE GASCÓN,GEORGE GASCÓN,,GEORGE GASCÓN,GEORGE GASCÓN,SHARMIN BOCK,GEORGE GASCÓN
SanFrancisco_11082011_Mayor.csv,[],no,,,0.767766087,16,LOCAL,NO,E,ED LEE,ED LEE,ED LEE,ED LEE,,ED LEE,ED LEE,ED LEE,ED LEE
SanFrancisco_11082011_Sheriff.csv,"['IRV', 'Condorcet', 'Approval']",yes,,,0.884160769,4,LOCAL,NO,O,ROSS MIRKARIMI,CHRIS CUNNIE,ROSS MIRKARIMI,ROSS MIRKARIMI,,CHRIS CUNNIE,ROSS MIRKARIMI,CHRIS CUNNIE,ROSS MIRKARIMI
SanFrancisco_11082016_BoardofSupervisorsDistrict1.csv,"['IRV', 'Condorcet', 'Approval']",no,,,0.826218265,10,LOCAL,NO,B,SANDRA LEE FEWER,MARJAN PHILHOUR,SANDRA LEE FEWER,SANDRA LEE FEWER,,MARJAN PHILHOUR,SANDRA LEE FEWER,MARJAN PHILHOUR,SANDRA LEE FEWER
SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,"['IRV', 'Condorcet']",yes,,,0.814134276,5,LOCAL,NO,B,AHSHA SAFAI,KIM ALVARENGA,AHSHA SAFAI,AHSHA SAFAI,,KIM ALVARENGA,AHSHA SAFAI,KIM ALVARENGA,KIM ALVARENGA
SanFrancisco_11082016_BoardofSupervisorsDistrict3.csv,[],no,,,1,2,LOCAL,NO,B,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN,,AARON PESKIN,AARON PESKIN,AARON PESKIN,AARON PESKIN
SanFrancisco_11082016_BoardofSupervisorsDistrict5.csv,[],no,,,1,2,LOCAL,NO,B,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED,,LONDON BREED,LONDON BREED,LONDON BREED,LONDON BREED
SanFrancisco_11082016_BoardofSupervisorsDistrict7.csv,[],no,,,0.832781691,5,LOCAL,NO,B,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE
SanFrancisco_11082016_BoardofSupervisorsDistrict9.csv,[],no,,,0.918404832,4,LOCAL,NO,B,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN
SanFrancisco_11082022_BoardofSupervisorsD10.csv,[],no,,,1,2,LOCAL,NO,B,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON,SHAMANN WALTON
SanFrancisco_11082022_BoardofSupervisorsD4.csv,[],no,,,1,2,LOCAL,NO,B,JOEL ENGARDIO,JOEL ENGARDIO,JOEL ENGARDIO,JOEL ENGARDIO,,JOEL ENGARDIO,JOEL ENGARDIO,JOEL ENGARDIO,JOEL ENGARDIO
SanFrancisco_11082022_BoardofSupervisorsD6.csv,[],no,,,0.738261616,4,LOCAL,NO,B,MATT DORSEY,MATT DORSEY,MATT DORSEY,MATT DORSEY,,MATT DORSEY,MATT DORSEY,MATT DORSEY,MATT DORSEY
SanFrancisco_11082022_BoardofSupervisorsD8.csv,[],no,,,1,2,LOCAL,NO,B,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN,RAFAEL MANDELMAN
SanFrancisco_11082022_DistrictAttorney.csv,"['IRV', 'Condorcet']",yes,,,0.774814531,4,LOCAL,NO,O,BROOKE JENKINS,JOHN HAMASAKI,BROOKE JENKINS,BROOKE JENKINS,,JOHN HAMASAKI,BROOKE JENKINS,BROOKE JENKINS,BROOKE JENKINS
SanFrancisco_11082022_PublicDefender.csv,[],no,,,1,2,LOCAL,NO,O,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU,,MANO RAJU,MANO RAJU,MANO RAJU,MANO RAJU
SanLeandro_11022010_CountyCouncilDistrict1.csv,[],no,,,0.998596421,3,LOCAL,NO,R,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY,MICHAEL J. GREGORY
SanLeandro_11022010_CountyCouncilDistrict5.csv,[],no,,,1,2,LOCAL,NO,R,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER
SanLeandro_11022010_Mayor.csv,"['IRV', 'Condorcet', 'Approval']",yes,,,0.746593035,6,LOCAL,NO,E,STEPHEN H. CASSIDY,ANTHONY B. ''TONY'' SANTOS,STEPHEN H. CASSIDY,ANTHONY B. ''TONY'' SANTOS,,JOYCE RUTLEDGE STAROSCIAK,ANTHONY B. ''TONY'' SANTOS,JOYCE RUTLEDGE STAROSCIAK,STEPHEN H. CASSIDY
SanLeandro_11032020_MemberCityCouncilDist2SanLeandroRCV.csv,[],no,,,1,2,LOCAL,NO,R,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO,BRYAN AZEVEDO
SanLeandro_11032020_MemberCityCouncilDist4SanLeandroRCV.csv,[],no,,,1,2,LOCAL,NO,R,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON,,FRED SIMON,FRED SIMON,FRED SIMON,FRED SIMON
SanLeandro_11042014_CountyCouncilDistrict1.csv,[],no,,,0.853869489,4,LOCAL,NO,R,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX
SanLeandro_11042014_CountyCouncilDistrict3.csv,['Approval'],no,,,0.909455749,3,LOCAL,NO,R,LEE THOMAS,LEE THOMAS,LEE THOMAS,LEE THOMAS,,LEE THOMAS,LEE THOMAS,VICTOR AGUILAR,LEE THOMAS
SanLeandro_11042014_CountyCouncilDistrict5.csv,['Approval'],no,,,0.804612559,3,LOCAL,NO,R,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,CORINA LOPEZ,,CORINA LOPEZ,CORINA LOPEZ,MIA OUSLEY,CORINA LOPEZ
SanLeandro_11042014_Mayor.csv,[],no,,,0.925437515,4,LOCAL,NO,E,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER
SanLeandro_11062012_CountyCouncilDistrict2.csv,"['IRV', 'Condorcet', 'Plurality']",yes,,,0.902782712,3,LOCAL,NO,R,URSULA REED,MORGAN MACK-ROSE,URSULA REED,URSULA REED,,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE,MORGAN MACK-ROSE
SanLeandro_11062012_CountyCouncilDistrict4.csv,[],no,,,0.769872488,4,LOCAL,NO,R,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE,,BENNY LEE,BENNY LEE,BENNY LEE,BENNY LEE
SanLeandro_11062012_CountyCouncilDistrict6.csv,[],no,,,1,2,LOCAL,NO,R,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA,,JIM PROLA,JIM PROLA,JIM PROLA,JIM PROLA
SanLeandro_11062018_CountyCouncilDistrict1.csv,[],no,,,0.762612468,3,LOCAL,NO,R,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX,,DEBORAH COX,DEBORAH COX,DEBORAH COX,DEBORAH COX
SanLeandro_11062018_CountyCouncilDistrict3.csv,[],no,,,1,2,LOCAL,NO,R,"VICTOR AGUILAR, JR.","VICTOR AGUILAR, JR.","VICTOR AGUILAR, JR.","VICTOR AGUILAR, JR.",,"VICTOR AGUILAR, JR.","VICTOR AGUILAR, JR.",LEE THOMAS,LEE THOMAS
SanLeandro_11062018_CountyCouncilDistrict5.csv,[],no,,,1,2,LOCAL,NO,R,CORINA N. LOPEZ,CORINA N. LOPEZ,CORINA N. LOPEZ,CORINA N. LOPEZ,,CORINA N. LOPEZ,CORINA N. LOPEZ,CORINA N. LOPEZ,CORINA N. LOPEZ
SanLeandro_11062018_Mayor.csv,[],no,,,0.895748714,4,LOCAL,NO,E,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER
SanLeandro_11082016_CountyCouncilDistrict2.csv,[],no,,,1,2,LOCAL,NO,R,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ,ED HERNANDEZ
SantaFe_03062018_CityCouncilDistrict2.csv,['Approval'],no,,,0.862895494,3,LOCAL,NO,R,Carol Romero-Wirth,Carol Romero-Wirth,Carol Romero-Wirth,Carol Romero-Wirth,,Carol Romero-Wirth,Carol Romero-Wirth,Nate Downey,Carol Romero-Wirth
SantaFe_03062018_CityCouncilDistrict4.csv,"['IRV', 'Condorcet', 'Approval']",yes,,,0.713032837,3,LOCAL,NO,R,JoAnne Vigil Coppler,Eric John Holmes,JoAnne Vigil Coppler,JoAnne Vigil Coppler,,Eric John Holmes,JoAnne Vigil Coppler,Eric John Holmes,JoAnne Vigil Coppler
